datetime,city,state,country,shape,duration_seconds,comments,date_posted,latitude,longitude,date,time,duration_minutes,duration_hours,state_new,new_state
8/07/2002 18:00,sydney (nsw&#44 australia),unknown,au,disk,1200,a disc shaped object was seen hovering in the Australian night sky,27/04/2004,-33.861481,151.205475,8/07/2002,18:00:00,20,0.333333333,501,New South Wales
9/07/2004 15:00,melbourne (vic&#44 australia),unknown,au,unknown,180,:Light waking me up in my bedroom...Huge force of gravity stopping me from running away&#44 and some sort of sleep powder/gas or whatever,25/07/2004,-37.813938,144.963425,9/07/2004,15:00:00,3,0.05,502,Victoria
10/08/2002 21:00,albury (nsw&#44 australia),unknown,au,circle,240,A ROUND ORANGE OBJECT COMING FROM THE NORTH GOING EAST AT ONE STAGE HOVERING AND THEN TRAVELING AT GREAT SPEED TO THE EAST AND AGAIN HO,28/08/2002,-36.07494,146.923935,10/08/2002,21:00:00,4,0.066666667,503,New South Wales
11/08/2002 20:00,perth (western australia),unknown,au,circle,300,three red&#44 circular objects,13/09/2002,-31.95224,115.861397,11/08/2002,20:00:00,5,0.083333333,504,Western Australia
1/08/2004 5:00,melbourne (vic&#44 australia),unknown,au,triangle,900,i was driving home&#44 and i saw this huge white light hovering in the shy&#44 at first i thought it must of been a plane&#44i pulled over and g,11/08/2004,-37.813938,144.963425,1/08/2004,5:00:00,15,0.25,505,Victoria
1/08/2004 12:30,sydney (nsw&#44 australia),unknown,au,oval,60,3 balck objects to the S&#44E&#44 one big 2 small&#44 going aprox 300kmph. weird&#33,11/08/2004,-33.861481,151.205475,1/08/2004,12:30:00,1,0.016666667,506,New South Wales
1/08/2004 12:45,sydney (nsw)  (australia),unknown,au,fireball,360,Fireballs dance in the sky  over Sydney Australia,11/08/2004,-33.861481,151.205475,1/08/2004,12:45:00,6,0.1,507,New South Wales
12/08/2000 22:00,central coast (nsw&#44 australia),unknown,au,other,1800,Spooky stuff&#33&#33&#44 the truth is no longer out there&#44 in my opinion,2/12/2000,-33.42979,151.371445,12/08/2000,22:00:00,30,0.5,508,New South Wales
13/08/2001 23:12,rockhampton (australia),unknown,au,rectangle,0,it was rectangle black and fast,20/11/2001,-23.38032,150.505951,13/08/2001,23:12:00,0,0,509,Queensland
14/08/2010 23:00,townsville (australia),unknown,au,fireball,300,Fireball hovers then moves out to sea.,16/03/2012,-19.26639,146.805695,14/08/2010,23:00:00,5,0.083333333,510,Queensland
15/08/2000 10:30,sydney (nsw&#44 australia),unknown,au,sphere,1200,Watching an unmoving dot in the sky over Sydney.,15/10/2002,-33.861481,151.205475,15/08/2000,10:30:00,20,0.333333333,511,New South Wales
15/08/2002 23:50,sydney (nsw&#44 australia),unknown,au,fireball,60,the object was seen in the deep blue mountains of nsw sydney australia. the object was a large fireball and it made a verry loud high p,16/08/2002,-33.861481,151.205475,15/08/2002,23:50:00,1,0.016666667,512,New South Wales
15/08/2009 21:00,melbourne (australia),unknown,au,other,1800,A cloud with four lights on a clear night.  ((NUFORC Note:  Possible advertising lights??  PD)),27/08/2009,-37.813938,144.963425,15/08/2009,21:00:00,30,0.5,513,Victoria
17/08/2003 19:36,glen innes (australia),unknown,au,light,10,object in photographs not seen by naked eye I was taking a series of photos of mars with my new camera Fuji 602z and when i downloaded,28/08/2003,-29.73485,151.738495,17/08/2003,19:36:00,0.166666667,0.002777778,514,New South Wales
17/08/2004 21:30,sydney (australia)),unknown,au,circle,0,I stand there&#44 tranfixed at this light&#44 not being able to move. It was this wonderful glowing light.,14/02/2006,-33.861481,151.205475,17/08/2004,21:30:00,0,0,515,New South Wales
17/08/2006 20:05,parramatta (nsw) (australia),unknown,au,disk,0,UFO on Parramatta&#44 Australia sky 17-Aug06,30/10/2006,-33.816667,151,17/08/2006,20:05:00,0,0,516,New South Wales
18/08/2002 22:30,whyalla (australia),unknown,au,teardrop,300,amazing&#44 never seen anything like it,28/08/2002,-33.032681,137.564835,18/08/2002,22:30:00,5,0.083333333,517,South Australia
18/08/2003 7:00,adelaide (south australia),unknown,au,disk,10,Oz- Adelaide TV News station airs vivid close up video of UK saucer,28/08/2003,-34.928661,138.598633,18/08/2003,7:00:00,0.166666667,0.002777778,518,South Australia
18/08/2005 7:30,armadale (australia),unknown,au,other,300,At first we thought it was a baloon&#44 but we saw it so something i&#39ve never thought a baloon was capable of.,11/10/2005,-32.15,116,18/08/2005,7:30:00,5,0.083333333,519,Western Australia
18/08/2008 21:00,fremantle (australia),unknown,au,fireball,5,I was driving alone on a street which was quite dim in that area next to a golf course and a rural grass area overlooked but no lights,31/10/2008,-32.05,115.766667,18/08/2008,21:00:00,0.083333333,0.001388889,520,Western Australia
20/08/1998 2:30,penola (near&#44 rural) (south australia ),unknown,au,triangle,600,large black triangle with lights on each corner paced my vehicle for about ten minutes,21/03/2003,-37.375198,140.836777,20/08/1998,2:30:00,10,0.166666667,521,South Australia
20/08/1999 20:00,adelaide (south australia),unknown,au,formation,10,20;00 hrs 25 degrees above horizon to the NE two objects a few degrees apart looked like stars&#44 then suddenly began to move North and d,2/10/1999,-34.928661,138.598633,20/08/1999,20:00:00,0.166666667,0.002777778,522,South Australia
20/08/2004 15:00,hervey bay (australia),unknown,au,oval,120,9 UFO&#39s appeared and disolved  into nothing  before my eyes,2/09/2005,-25.285,152.873,20/08/2004,15:00:00,2,0.033333333,523,Queensland
21/08/2012 21:45,wagga wagga (australia),unknown,au,triangle,30,Seven light triangle,24/09/2012,-35.125771,147.353745,21/08/2012,21:45:00,0.5,0.008333333,524,New South Wales
2/08/1998 20:45,perth (western australia),unknown,au,light,60,blue light from se  to nw at high speed,21/11/1998,-31.95224,115.861397,2/08/1998,20:45:00,1,0.016666667,525,Western Australia
2/08/2002 12:55,melbourne (vic&#44 australia),unknown,au,other,240,i started to throw up after and i felt a pain in my right arm.,16/08/2002,-37.813938,144.963425,2/08/2002,12:55:00,4,0.066666667,526,Victoria
23/08/2005 14:00,melbourne (vic&#44 australia),unknown,au,other,5,a dieing star moving in normal day light?,11/10/2005,-37.813938,144.963425,23/08/2005,14:00:00,0.083333333,0.001388889,527,Victoria
23/08/2006 8:25,port augusta (australia),unknown,au,disk,0,I had not noticed the UFO until I looked closely at the photo today 09/11/06,30/10/2006,-32.495972,137.772812,23/08/2006,8:25:00,0,0,528,South Australia
24/08/1991 20:00,newcastle (australia),unknown,au,unknown,60,see pdf download&#44 OR download pdf at www.streamsystems.com.au,12/06/2007,-32.927792,151.784485,24/08/1991,20:00:00,1,0.016666667,529,New South Wales
24/08/2004 22:10,melbourne (vic&#44 australia),unknown,au,light,300,six orange lights hovered for a few minutes,24/08/2004,-37.813938,144.963425,24/08/2004,22:10:00,5,0.083333333,530,Victoria
26/08/2000 12:15,perth (western australia),unknown,au,disk,900,i Was walking in a field with some friends when two glowing lights appeared in the sky they were about 30 feet above us .my friend dave,17/09/2000,-31.95224,115.861397,26/08/2000,12:15:00,15,0.25,531,Western Australia
27/08/2005 20:15,hobart (tasmania&#44 australia),unknown,au,formation,900,Moving orange stars in random formation moving north to south white aura when moving through cloud,2/09/2005,-42.883209,147.331665,27/08/2005,20:15:00,15,0.25,532,Tasmania
28/08/2011 22:30,geelong (australia),unknown,au,chevron,120,Large Smooth v shape silent no lights night sky. Geelong Australia,10/10/2011,-38.153461,144.358093,28/08/2011,22:30:00,2,0.033333333,533,Victoria
3/08/2012 2:40,west wyalong (australia),unknown,au,triangle,45,Folding triangular three dimensional type shapes that spark off blue/white electrical looking fields??,19/08/2012,-33.933333,147.25,3/08/2012,2:40:00,0.75,0.0125,534,New South Wales
5/08/1998 9:00,ballina (australia),unknown,au,other,120,A floating clear glass bubble with a man sitting inside it.,18/04/2012,-28.86414,153.565414,5/08/1998,9:00:00,2,0.033333333,535,New South Wales
5/08/2001 14:00,ross (tasmania) (australia),unknown,au,cylinder,0,Sighting In Tasmania Australia,12/08/2001,-42.030811,147.492691,5/08/2001,14:00:00,0,0,536,Tasmania
5/08/2002 23:10,melbourne (vic&#44 australia),unknown,au,unknown,20,Power failure due to craft flying overhead,16/08/2002,-37.813938,144.963425,5/08/2002,23:10:00,0.333333333,0.005555556,537,Victoria
6/08/2002 21:00,echuca (australia),unknown,au,light,1200,Two hovering lights joined by a third dancing at about 100mtrs above the ground&#44 Echuca VIC Australia,24/05/2005,-36.140572,144.751846,6/08/2002,21:00:00,20,0.333333333,538,Victoria
7/08/2007 19:30,brisbane (australia),unknown,au,oval,6,7:30 Night blue hovering ufo shot away brisbane australia,31/10/2008,-27.47101,153.024292,7/08/2007,19:30:00,0.1,0.001666667,539,Queensland
8/08/2002 18:35,canberra (australia),unknown,au,light,120,Two balls of light one after the other from the same star cluster. Both at high speed going in Different Directions,16/08/2002,-35.27603,149.13435,8/08/2002,18:35:00,2,0.033333333,540,Australian Capital Territory
8/08/2002 19:00,brisbane (qld&#44 australia),unknown,au,formation,600,Interesting formation over east coast Australia,15/10/2002,-27.47101,153.024292,8/08/2002,19:00:00,10,0.166666667,541,Queensland
8/08/2004 16:30,melbourne (vic&#44 australia),unknown,au,disk,10,We were at Tullamarine airport in Melbourne waiting for a relatives flight from Queensland to arrive. I was filming aircraft taking off,11/08/2004,-37.813938,144.963425,8/08/2004,16:30:00,0.166666667,0.002777778,542,Victoria
9/08/2002 21:00,adelaide (south australia),unknown,au,circle,5,I just saw it flying over our house,16/08/2002,-34.928661,138.598633,9/08/2002,21:00:00,0.083333333,0.001388889,543,South Australia
9/08/2003 13:00,sydney (nsw&#44 australia),unknown,au,disk,30,Metalic object seen near Sydney,15/10/2003,-33.861481,151.205475,9/08/2003,13:00:00,0.5,0.008333333,544,New South Wales
10/09/1998 23:15,mannering park (nsw&#44 australia),unknown,au,disk,0,we were coming home from a party when we saw a strange shape in the sky. It was dark and we couldn&#39t make it out properly&#44 but then sud,19/11/1998,-33.1581,151.534775,10/09/1998,23:15:00,0,0,545,New South Wales
10/09/2004 6:46,launceston (tas&#44 australia),unknown,au,oval,240,3 blue ships,9/11/2004,-41.438759,147.134674,10/09/2004,6:46:00,4,0.066666667,546,Tasmania
10/09/2009 18:15,wallacia (australia),unknown,au,triangle,300,Black triangle flying over,12/12/2009,-33.865768,150.640213,10/09/2009,18:15:00,5,0.083333333,547,New South Wales
11/09/2001 0:00,sydney (australia),unknown,au,diamond,0,12 Space crafts flew over the outscurts of Sydney&#44 Australia  then landed and studied the ground then left.,15/05/2006,-33.861481,151.205475,11/09/2001,0:00:00,0,0,548,New South Wales
1/09/1999 22:30,adelaide (south australia),unknown,au,light,2700,the 2 lights moved around quite fast zig-zaging and going around in circles behind the cloud........,21/03/2003,-34.928661,138.598633,1/09/1999,22:30:00,45,0.75,549,South Australia
12/09/2002 3:00,adelaide (south australia),unknown,au,light,300,Orange oval shaped gas ball emits light beam.,28/10/2002,-34.928661,138.598633,12/09/2002,3:00:00,5,0.083333333,550,South Australia
13/09/2005 1:40,adelaide  (south australia),unknown,au,teardrop,120,tear drop fast ships,11/10/2005,-34.928661,138.598633,13/09/2005,1:40:00,2,0.033333333,551,South Australia
14/09/1996 23:30,port adelaide (south australia),sa,au,light,5,I was driving down the street&#44 a main road&#44 and looked up and saw a green light flash over my head and qwondered what the hell was that,16/12/1999,-34.85,138.466667,14/09/1996,23:30:00,0.083333333,0.001388889,552,South Australia
14/09/2004 2:00,launceston (tas&#44 australia),unknown,au,other,3600,to the east of tasmania&#44 australia,29/09/2004,-41.438759,147.134674,14/09/2004,2:00:00,60,1,553,Tasmania
15/09/1972 22:00,tenterfield (australia),unknown,au,teardrop,600,Two teardrop shapes facing each other like cartoon devil eyes.I was at home with my mother and a friend of hers had come over to vi,21/03/2003,-29.049459,152.019516,15/09/1972,22:00:00,10,0.166666667,554,New South Wales
15/09/1998 16:45,brisbane (qld&#44 australia),unknown,au,circle,45,Circular beams of light decended through the cloud&#44 rotating&#44 then did a pitch and yaw manouver before ascending again,24/05/2005,-27.47101,153.024292,15/09/1998,16:45:00,0.75,0.0125,555,Queensland
15/09/1998 20:30,melbourne (australia),unknown,au,cigar,5,((HOAX??)) Green light &quot;calls&quot;  witness in melbourne Australia 1999.,1/02/2007,-37.813938,144.963425,15/09/1998,20:30:00,0.083333333,0.001388889,556,Victoria
15/09/2013 18:45,rockingham (australia),unknown,au,fireball,360,We saw a burning orange circular object in the sky that looked like it burned up as it entered the atmosphere then returned to space.,30/09/2013,-32.276821,115.729782,15/09/2013,18:45:00,6,0.1,557,Western Australia
18/09/2009 22:00,seaford (australia),unknown,au,changing,0,3 moving balls of light in triangle shape moving in and out of sky then quickly  fading over seaford beach melb&#44australia,12/12/2009,-38.1,145.133333,18/09/2009,22:00:00,0,0,558,Victoria
20/09/2005 3:00,ulladulla (australia),unknown,au,fireball,600,((NUFORC Note:  Hoax.  Note date indicated by source.  PD))  Theres alien&#39s in the woods near my house.,11/10/2005,-35.359058,150.472473,20/09/2005,3:00:00,10,0.166666667,559,New South Wales
21/09/2004 1:20,perth (western australia),unknown,au,other,1200,invisible UFO??,29/09/2004,-31.95224,115.861397,21/09/2004,1:20:00,20,0.333333333,560,Western Australia
21/09/2008 19:15,tailen bend (south australia),unknown,au,diamond,300,On Sunday the 21st of Semptember 2008&#44 7:30 at night,31/10/2008,-35.252258,139.45546,21/09/2008,19:15:00,5,0.083333333,561,South Australia
2/09/2004 1:45,adelaide  (south australia),unknown,au,light,35,bright and very fast light over adelaide.,9/09/2004,-34.928661,138.598633,2/09/2004,1:45:00,0.583333333,0.009722222,562,South Australia
2/09/2006 19:34,brisbane (australia),unknown,au,circle,60,VIDEO PROOF  jets are no match for the speed of UFO,30/10/2006,-27.47101,153.024292,2/09/2006,19:34:00,1,0.016666667,563,Queensland
2/09/2013 21:30,adelaide (australia),unknown,au,fireball,5,Reddish fire ball/falling star doubles back on its-self before my eyes,9/09/2013,-34.928661,138.598633,2/09/2013,21:30:00,0.083333333,0.001388889,564,South Australia
22/09/2004 2:30,mackay (australia),unknown,au,egg,45,a bright light getting closer to us&#44 then vanished,27/10/2004,-21.15345,149.165543,22/09/2004,2:30:00,0.75,0.0125,565,Queensland
22/09/2007 5:00,glen waverley (australia),unknown,au,diamond,1800,Hovering diamond shaped shiny object.  ((NUFORC Note:  Possible sighting of Venus??  PD)),8/10/2007,-37.883333,145.166667,22/09/2007,5:00:00,30,0.5,566,Victoria
25/09/2003 22:35,sydney (nsw&#44 australia),unknown,au,egg,20,3 Weakly lit egg shapes in tight formation.,7/10/2003,-33.861481,151.205475,25/09/2003,22:35:00,0.333333333,0.005555556,567,New South Wales
26/09/2011 22:40,sydney (australia),unknown,au,diamond,360,Diamonds in the Sky.,10/10/2011,-33.861481,151.205475,26/09/2011,22:40:00,6,0.1,568,New South Wales
27/09/2008 0:30,adelaide  (south australia),oh,au,light,180,A set of 5-7 unknown lights flash over the city of adelaide&#44 australia.,31/10/2008,-34.928661,138.598633,27/09/2008,0:30:00,3,0.05,569,South Australia
28/09/2013 18:50,wyong (australia),unknown,au,light,90,fast moving light followed by 3 others,30/09/2013,-33.28273,151.4254,28/09/2013,18:50:00,1.5,0.025,570,New South Wales
30/09/1995 23:15,canberra (australia),unknown,au,light,60,Strange light seen over Canberra Australia,27/10/2004,-35.27603,149.13435,30/09/1995,23:15:00,1,0.016666667,571,Australian Capital Territory
30/09/2001 23:35,wollongong (nsw&#44 australia),unknown,au,fireball,1200,Fireball object flying silently.,12/10/2001,-34.424,150.893448,30/09/2001,23:35:00,20,0.333333333,572,New South Wales
4/09/2012 2:30,perth (australia),unknown,au,sphere,120,Large orange orb,24/09/2012,-31.95224,115.861397,4/09/2012,2:30:00,2,0.033333333,573,Western Australia
7/09/1983 19:30,sydney (australia),unknown,au,light,15,Moving light in Sydney&#44 Australia,13/03/2012,-33.861481,151.205475,7/09/1983,19:30:00,0.25,0.004166667,574,New South Wales
7/09/2008 19:32,brisbane (australia),unknown,au,rectangle,60,slow moving rectangle object at low altitude passed over my house&#44 with a rushing air sound.,31/10/2008,-27.47101,153.024292,7/09/2008,19:32:00,1,0.016666667,575,Queensland
9/09/2007 19:01,melbourne (australia),unknown,au,circle,600,Hostile,8/10/2007,-37.813938,144.963425,9/09/2007,19:01:00,10,0.166666667,576,Victoria
